prob value
0.0013698630136986301 84500.0
0.00410958904109589 73600.0
0.00684931506849315 66000.0
0.009589041095890411 62300.0
0.012328767123287671 58500.0
0.015068493150684932 56000.0
0.01780821917808219 55000.0
0.02054794520547945 52700.0
0.023287671232876714 52100.0
0.026027397260273973 51500.0
0.028767123287671233 50000.0
0.031506849315068496 50000.0
0.03424657534246575 49600.0
0.036986301369863014 49000.0
0.03972602739726028 48400.0
0.04246575342465753 47500.0
0.045205479452054796 46100.0
0.04794520547945205 46000.0
0.050684931506849315 45600.0
0.05342465753424658 44200.0
0.056164383561643834 42700.0
0.0589041095890411 42500.0
0.06164383561643835 42400.0
0.06438356164383562 41900.0
0.06712328767123288 39400.0
0.06986301369863014 34200.0
0.07260273972602739 33200.0
0.07534246575342465 31100.0
0.07808219178082192 30200.0
0.08082191780821918 30000.0
0.08356164383561644 30000.0
0.0863013698630137 29300.0
0.08904109589041095 28900.0
0.09178082191780822 28500.0
0.09452054794520548 28000.0
0.09726027397260274 26900.0
0.1 26600.0
0.10273972602739725 26500.0
0.10547945205479452 25900.0
0.10821917808219178 25500.0
0.11095890410958904 25100.0
0.1136986301369863 24900.0
0.11643835616438356 24900.0
0.11917808219178082 24900.0
0.12191780821917808 24400.0
0.12465753424657534 23900.0
0.1273972602739726 23900.0
0.13013698630136986 23600.0
0.13287671232876713 23500.0
0.13561643835616438 23400.0
0.13835616438356163 22500.0
0.1410958904109589 22400.0
0.14383561643835616 22400.0
0.14657534246575343 22400.0
0.14931506849315068 22300.0
0.15205479452054796 22100.0
0.1547945205479452 22100.0
0.15753424657534246 22000.0
0.16027397260273973 21900.0
0.16301369863013698 21500.0
0.16575342465753426 21500.0
0.1684931506849315 21300.0
0.17123287671232876 21200.0
0.17397260273972603 21000.0
0.17671232876712328 20900.0
0.17945205479452056 20900.0
0.1821917808219178 20600.0
0.18493150684931506 20600.0
0.18767123287671234 20600.0
0.19041095890410958 20500.0
0.19315068493150686 20500.0
0.1958904109589041 20400.0
0.19863013698630136 20100.0
0.20136986301369864 20000.0
0.20410958904109588 19700.0
0.20684931506849316 19500.0
0.2095890410958904 19400.0
0.21232876712328766 19300.0
0.21506849315068494 19100.0
0.21780821917808219 19000.0
0.22054794520547946 18700.0
0.2232876712328767 18700.0
0.22602739726027396 18500.0
0.22876712328767124 18400.0
0.23150684931506849 18100.0
0.23424657534246576 17200.0
0.236986301369863 17200.0
0.23972602739726026 17000.0
0.24246575342465754 17000.0
0.2452054794520548 16900.0
0.24794520547945206 16700.0
0.25068493150684934 16700.0
0.2534246575342466 16300.0
0.25616438356164384 16300.0
0.2589041095890411 16300.0
0.26164383561643834 16200.0
0.26438356164383564 15600.0
0.2671232876712329 15500.0
0.26986301369863014 15500.0
0.2726027397260274 15100.0
0.27534246575342464 15000.0
0.27808219178082194 15000.0
0.2808219178082192 14600.0
0.28356164383561644 14400.0
0.2863013698630137 14200.0
0.28904109589041094 14100.0
0.29178082191780824 14000.0
0.2945205479452055 13600.0
0.29726027397260274 13600.0
0.3 13600.0
0.30273972602739724 13400.0
0.30547945205479454 13300.0
0.3082191780821918 13000.0
0.31095890410958904 12900.0
0.3136986301369863 12900.0
0.31643835616438354 12700.0
0.31917808219178084 12600.0
0.3219178082191781 12600.0
0.32465753424657534 12600.0
0.3273972602739726 12600.0
0.33013698630136984 12500.0
0.33287671232876714 12000.0
0.3356164383561644 12000.0
0.33835616438356164 12000.0
0.3410958904109589 11800.0
0.34383561643835614 11800.0
0.34657534246575344 11600.0
0.3493150684931507 11600.0
0.35205479452054794 11500.0
0.3547945205479452 11400.0
0.35753424657534244 11400.0
0.36027397260273974 11300.0
0.363013698630137 10900.0
0.36575342465753424 10900.0
0.3684931506849315 10900.0
0.37123287671232874 10900.0
0.37397260273972605 10600.0
0.3767123287671233 10600.0
0.37945205479452054 10500.0
0.3821917808219178 10500.0
0.38493150684931504 10500.0
0.38767123287671235 10500.0
0.3904109589041096 10300.0
0.39315068493150684 10200.0
0.3958904109589041 10200.0
0.39863013698630134 10100.0
0.40136986301369865 10100.0
0.4041095890410959 10000.0
0.40684931506849314 9900.0
0.4095890410958904 9900.0
0.4123287671232877 9700.0
0.41506849315068495 9700.0
0.4178082191780822 9600.0
0.42054794520547945 9600.0
0.4232876712328767 9600.0
0.426027397260274 9500.0
0.42876712328767125 9500.0
0.4315068493150685 9500.0
0.43424657534246575 9400.0
0.436986301369863 9400.0
0.4397260273972603 9400.0
0.44246575342465755 9300.0
0.4452054794520548 9200.0
0.44794520547945205 9200.0
0.4506849315068493 9100.0
0.4534246575342466 9100.0
0.45616438356164385 9000.0
0.4589041095890411 9000.0
0.46164383561643835 9000.0
0.4643835616438356 9000.0
0.4671232876712329 9000.0
0.46986301369863015 9000.0
0.4726027397260274 8600.0
0.47534246575342465 8600.0
0.4780821917808219 8500.0
0.4808219178082192 8500.0
0.48356164383561645 8400.0
0.4863013698630137 8400.0
0.48904109589041095 8400.0
0.4917808219178082 8400.0
0.4945205479452055 8300.0
0.49726027397260275 8300.0
0.5 8300.0
0.5027397260273972 8000.0
0.5054794520547945 8000.0
0.5082191780821917 7900.0
0.510958904109589 7900.0
0.5136986301369864 7900.0
0.5164383561643836 7800.0
0.5191780821917809 7800.0
0.5219178082191781 7800.0
0.5246575342465754 7700.0
0.5273972602739726 7600.0
0.5301369863013699 7500.0
0.5328767123287671 7400.0
0.5356164383561643 7400.0
0.5383561643835616 7400.0
0.541095890410959 7300.0
0.5438356164383562 7200.0
0.5465753424657535 7100.0
0.5493150684931507 7100.0
0.552054794520548 7100.0
0.5547945205479452 6900.0
0.5575342465753425 6800.0
0.5602739726027397 6800.0
0.563013698630137 6600.0
0.5657534246575342 6600.0
0.5684931506849316 6600.0
0.5712328767123288 6600.0
0.5739726027397261 6600.0
0.5767123287671233 6600.0
0.5794520547945206 6500.0
0.5821917808219178 6400.0
0.584931506849315 6400.0
0.5876712328767123 6400.0
0.5904109589041096 6400.0
0.5931506849315068 6400.0
0.5958904109589042 6400.0
0.5986301369863014 6300.0
0.6013698630136987 6200.0
0.6041095890410959 6100.0
0.6068493150684932 6100.0
0.6095890410958904 6100.0
0.6123287671232877 6000.0
0.6150684931506849 6000.0
0.6178082191780822 6000.0
0.6205479452054794 6000.0
