prob value
0.001366120218579235 143984.0
0.004098360655737705 127043.0
0.006830601092896175 115192.0
0.009562841530054645 106006.0
0.012295081967213115 105179.0
0.015027322404371584 102742.0
0.017759562841530054 99162.0
0.020491803278688523 96050.0
0.023224043715846996 95743.0
0.025956284153005466 94514.0
0.028688524590163935 93909.0
0.031420765027322405 89660.0
0.03415300546448088 89230.0
0.036885245901639344 86775.0
0.03961748633879782 82176.0
0.04234972677595628 80540.0
0.045081967213114756 78552.0
0.04781420765027322 75300.0
0.050546448087431695 73460.0
0.05327868852459016 64987.0
0.056010928961748634 63121.0
0.05874316939890711 62543.0
0.06147540983606557 62036.0
0.06420765027322405 61950.0
0.06693989071038252 61679.0
0.06967213114754098 58513.0
0.07240437158469945 58470.0
0.07513661202185792 57094.0
0.0778688524590164 56247.0
0.08060109289617487 54621.0
0.08333333333333333 54435.0
0.0860655737704918 53750.0
0.08879781420765027 52947.0
0.09153005464480875 51875.0
0.0942622950819672 51621.0
0.09699453551912568 50800.0
0.09972677595628415 50701.0
0.10245901639344263 50556.0
0.1051912568306011 49996.0
0.10792349726775956 48254.0
0.11065573770491803 48150.0
0.1133879781420765 47205.0
0.11612021857923498 46525.0
0.11885245901639344 46150.0
0.12158469945355191 46031.0
0.12431693989071038 43639.0
0.12704918032786885 42781.0
0.12978142076502733 42538.0
0.1325136612021858 42464.0
0.13524590163934427 42395.0
0.13797814207650272 42180.0
0.1407103825136612 42160.0
0.14344262295081966 41871.0
0.14617486338797814 41680.0
0.1489071038251366 40338.0
0.15163934426229508 40016.0
0.15437158469945356 39972.0
0.15710382513661203 39257.0
0.1598360655737705 39190.0
0.16256830601092895 38953.0
0.16530054644808742 38705.0
0.1680327868852459 37426.0
0.17076502732240437 37307.0
0.17349726775956284 36725.0
0.1762295081967213 36680.0
0.17896174863387979 36292.0
0.18169398907103826 35540.0
0.18442622950819673 35440.0
0.1871584699453552 35030.0
0.18989071038251365 34934.0
0.19262295081967212 34845.0
0.1953551912568306 34515.0
0.19808743169398907 34511.0
0.20081967213114754 34280.0
0.20355191256830601 33917.0
0.2062841530054645 33336.0
0.20901639344262296 33144.0
0.21174863387978143 33089.0
0.21448087431693988 32920.0
0.21721311475409835 32550.0
0.21994535519125682 32407.0
0.2226775956284153 32221.0
0.22540983606557377 32159.0
0.22814207650273224 32088.0
0.23087431693989072 31717.0
0.2336065573770492 31602.0
0.23633879781420766 31422.0
0.2390710382513661 31103.0
0.24180327868852458 31056.0
0.24453551912568305 31020.0
0.24726775956284153 30800.0
0.25 30618.0
0.2527322404371585 29894.0
0.25546448087431695 29854.0
0.2581967213114754 29810.0
0.2609289617486339 29520.0
0.26366120218579236 29222.0
0.26639344262295084 29082.0
0.2691256830601093 29050.0
0.2718579234972678 28798.0
0.27459016393442626 28754.0
0.2773224043715847 28650.0
0.28005464480874315 28612.0
0.2827868852459016 28600.0
0.2855191256830601 28496.0
0.28825136612021857 28180.0
0.29098360655737704 28115.0
0.2937158469945355 28052.0
0.296448087431694 27515.0
