prob value
0.0013698630136986301 68276.0
0.00410958904109589 61912.0
0.00684931506849315 52990.0
0.009589041095890411 52294.0
0.012328767123287671 50300.0
0.015068493150684932 49163.0
0.01780821917808219 45706.0
0.02054794520547945 45483.0
0.023287671232876714 45057.0
0.026027397260273973 44900.0
0.028767123287671233 41447.0
0.031506849315068496 40050.0
0.03424657534246575 40024.0
0.036986301369863014 39288.0
0.03972602739726028 38900.0
0.04246575342465753 38658.0
0.045205479452054796 37923.0
0.04794520547945205 36077.0
0.050684931506849315 35810.0
0.05342465753424658 35030.0
0.056164383561643834 33559.0
0.0589041095890411 33414.0
0.06164383561643835 33371.0
0.06438356164383562 32867.0
0.06712328767123288 32819.0
0.06986301369863014 30923.0
0.07260273972602739 30288.0
0.07534246575342465 30124.0
0.07808219178082192 29785.0
0.08082191780821918 29108.0
0.08356164383561644 29079.0
0.0863013698630137 28554.0
0.08904109589041095 27280.0
0.09178082191780822 27152.0
0.09452054794520548 26834.0
0.09726027397260274 26518.0
0.1 25635.0
0.10273972602739725 24292.0
0.10547945205479452 24172.0
0.10821917808219178 22844.0
0.11095890410958904 22309.0
0.1136986301369863 21973.0
0.11643835616438356 21947.0
0.11917808219178082 21555.0
0.12191780821917808 21230.0
0.12465753424657534 20420.0
0.1273972602739726 20336.0
0.13013698630136986 20052.0
0.13287671232876713 19878.0
0.13561643835616438 19751.0
0.13835616438356163 19628.0
0.1410958904109589 18754.0
0.14383561643835616 18703.0
0.14657534246575343 18564.0
0.14931506849315068 18149.0
0.15205479452054796 17790.0
0.1547945205479452 17732.0
0.15753424657534246 17664.0
0.16027397260273973 17289.0
0.16301369863013698 17240.0
0.16575342465753426 17094.0
0.1684931506849315 17064.0
0.17123287671232876 16700.0
0.17397260273972603 16680.0
0.17671232876712328 16600.0
0.17945205479452056 16490.0
0.1821917808219178 16446.0
0.18493150684931506 16405.0
0.18767123287671234 16047.0
0.19041095890410958 15840.0
0.19315068493150686 15820.0
0.1958904109589041 15372.0
0.19863013698630136 15320.0
0.20136986301369864 15100.0
0.20410958904109588 14885.0
0.20684931506849316 14670.0
0.2095890410958904 14663.0
0.21232876712328766 14580.0
0.21506849315068494 14562.0
0.21780821917808219 14464.0
0.22054794520547946 14362.0
0.2232876712328767 14162.0
0.22602739726027396 13850.0
0.22876712328767124 13360.0
0.23150684931506849 13284.0
0.23424657534246576 13165.0
0.236986301369863 13116.0
0.23972602739726026 12585.0
0.24246575342465754 12536.0
0.2452054794520548 12504.0
0.24794520547945206 12097.0
0.25068493150684934 12050.0
0.2534246575342466 11925.0
0.25616438356164384 11890.0
0.2589041095890411 11815.0
0.26164383561643834 11739.0
0.26438356164383564 11677.0
0.2671232876712329 11496.0
0.26986301369863014 11481.0
0.2726027397260274 11420.0
0.27534246575342464 11411.0
0.27808219178082194 11394.0
0.2808219178082192 11360.0
0.28356164383561644 11310.0
0.2863013698630137 11287.0
0.28904109589041094 11023.0
0.29178082191780824 10950.0
0.2945205479452055 10897.0
0.29726027397260274 10717.0
0.3 10606.0
0.30273972602739724 10558.0
0.30547945205479454 10511.0
0.3082191780821918 10354.0
0.31095890410958904 10308.0
0.3136986301369863 10285.0
0.31643835616438354 10279.0
0.31917808219178084 10227.0
0.3219178082191781 10215.0
0.32465753424657534 10162.0
0.3273972602739726 10132.0
0.33013698630136984 10000.0
0.33287671232876714 9990.0
