prob value
0.0013698630136986301 99087.0
0.00410958904109589 92587.0
0.00684931506849315 91200.0
0.009589041095890411 73215.0
0.012328767123287671 68784.0
0.015068493150684932 61732.0
0.01780821917808219 61044.0
0.02054794520547945 59943.0
0.023287671232876714 59040.0
0.026027397260273973 55220.0
0.028767123287671233 54570.0
0.031506849315068496 53903.0
0.03424657534246575 53063.0
0.036986301369863014 46796.0
0.03972602739726028 45930.0
0.04246575342465753 43771.0
0.045205479452054796 43463.0
0.04794520547945205 40440.0
0.050684931506849315 39775.0
0.05342465753424658 39048.0
0.056164383561643834 37825.0
0.0589041095890411 36897.0
0.06164383561643835 36749.0
0.06438356164383562 36660.0
0.06712328767123288 35547.0
0.06986301369863014 35310.0
0.07260273972602739 35083.0
0.07534246575342465 35040.0
0.07808219178082192 34040.0
0.08082191780821918 33860.0
0.08356164383561644 33367.0
0.0863013698630137 32850.0
0.08904109589041095 32826.0
0.09178082191780822 32805.0
0.09452054794520548 32201.0
0.09726027397260274 32073.0
0.1 31854.0
0.10273972602739725 31608.0
0.10547945205479452 31385.0
0.10821917808219178 30939.0
0.11095890410958904 30311.0
0.1136986301369863 30000.0
0.11643835616438356 29754.0
0.11917808219178082 29446.0
0.12191780821917808 29370.0
0.12465753424657534 26850.0
0.1273972602739726 26613.0
0.13013698630136986 26495.0
0.13287671232876713 26400.0
0.13561643835616438 25780.0
0.13835616438356163 25530.0
0.1410958904109589 24958.0
0.14383561643835616 24554.0
0.14657534246575343 24525.0
0.14931506849315068 24390.0
0.15205479452054796 24360.0
0.1547945205479452 23955.0
0.15753424657534246 23733.0
0.16027397260273973 23592.0
0.16301369863013698 23070.0
0.16575342465753426 23000.0
0.1684931506849315 22929.0
0.17123287671232876 22750.0
0.17397260273972603 22649.0
0.17671232876712328 22514.0
0.17945205479452056 22007.0
0.1821917808219178 21831.0
0.18493150684931506 21820.0
0.18767123287671234 21747.0
0.19041095890410958 21469.0
0.19315068493150686 21406.0
0.1958904109589041 21370.0
0.19863013698630136 21323.0
0.20136986301369864 21130.0
0.20410958904109588 20840.0
0.20684931506849316 20759.0
0.2095890410958904 20519.0
0.21232876712328766 20292.0
0.21506849315068494 20204.0
0.21780821917808219 20141.0
0.22054794520547946 20000.0
0.2232876712328767 19970.0
0.22602739726027396 19920.0
0.22876712328767124 19779.0
0.23150684931506849 19630.0
0.23424657534246576 19286.0
0.236986301369863 19089.0
0.23972602739726026 18764.0
0.24246575342465754 17828.0
0.2452054794520548 17700.0
0.24794520547945206 17427.0
0.25068493150684934 17412.0
0.2534246575342466 17135.0
0.25616438356164384 16900.0
0.2589041095890411 16854.0
0.26164383561643834 16843.0
0.26438356164383564 16791.0
0.2671232876712329 16780.0
0.26986301369863014 16759.0
0.2726027397260274 16728.0
0.27534246575342464 16716.0
0.27808219178082194 16561.0
0.2808219178082192 16500.0
0.28356164383561644 16390.0
0.2863013698630137 16003.0
0.28904109589041094 15900.0
0.29178082191780824 15826.0
0.2945205479452055 15700.0
0.29726027397260274 15570.0
0.3 15461.0
0.30273972602739724 15451.0
0.30547945205479454 15422.0
0.3082191780821918 15309.0
0.31095890410958904 15232.0
0.3136986301369863 15059.0
0.31643835616438354 15000.0
0.31917808219178084 14960.0
0.3219178082191781 14560.0
